State County FIPS,Postal Code,Name,Median Household Income,Year
"19 , 63",IA,Emmet County,35818,2009
"19 , 65",IA,Fayette County,33478,2009
"19 , 67",IA,Floyd County,37171,2009
"19 , 69",IA,Franklin County,37616,2009
"19 , 71",IA,Fremont County,39610,2009
"19 , 73",IA,Greene County,36187,2009
"19 , 75",IA,Grundy County,44540,2009
"19 , 77",IA,Guthrie County,39179,2009
"19 , 79",IA,Hamilton County,40524,2009
"19 , 81",IA,Hancock County,40491,2009
"19 , 83",IA,Hardin County,36970,2009
"19 , 85",IA,Harrison County,40191,2009
"19 , 87",IA,Henry County,40007,2009
"19 , 89",IA,Howard County,37144,2009
"19 , 91",IA,Humboldt County,39676,2009
"19 , 93",IA,Ida County,37479,2009
"19 , 95",IA,Iowa County,44411,2009
"19 , 97",IA,Jackson County,36671,2009
"19 , 99",IA,Jasper County,44833,2009
"19 , 101",IA,Jefferson County,33859,2009
"19 , 103",IA,Johnson County,43989,2009
"19 , 105",IA,Jones County,38408,2009
"19 , 107",IA,Keokuk County,36291,2009
"19 , 109",IA,Kossuth County,37940,2009
"19 , 111",IA,Lee County,36645,2009
"19 , 113",IA,Linn County,47044,2009
"19 , 115",IA,Louisa County,41256,2009
"19 , 117",IA,Lucas County,32687,2009
"19 , 119",IA,Lyon County,39462,2009
"19 , 121",IA,Madison County,46508,2009
"19 , 123",IA,Mahaska County,38740,2009
"19 , 125",IA,Marion County,44594,2009
"19 , 127",IA,Marshall County,39962,2009
"19 , 129",IA,Mills County,44758,2009
"19 , 131",IA,Mitchell County,37024,2009
"19 , 133",IA,Monona County,33628,2009
"19 , 135",IA,Monroe County,35476,2009
"19 , 137",IA,Montgomery County,34346,2009
"19 , 139",IA,Muscatine County,44460,2009
"19 , 141",IA,O'Brien County,38586,2009
"19 , 143",IA,Osceola County,35806,2009
"19 , 145",IA,Page County,36031,2009
"19 , 147",IA,Palo Alto County,33721,2009
"19 , 149",IA,Plymouth County,45487,2009
"19 , 151",IA,Pocahontas County,34374,2009
"19 , 153",IA,Polk County,49342,2009
"19 , 155",IA,Pottawattamie County,40779,2009
"19 , 157",IA,Poweshiek County,40009,2009
"19 , 159",IA,Ringgold County,29806,2009
"19 , 161",IA,Sac County,34970,2009
"19 , 163",IA,Scott County,45751,2009
"19 , 165",IA,Shelby County,39672,2009
"19 , 167",IA,Sioux County,44614,2009
"19 , 169",IA,Story County,42298,2009
"19 , 171",IA,Tama County,39052,2009
"19 , 173",IA,Taylor County,32404,2009
"19 , 175",IA,Union County,32838,2009
"19 , 177",IA,Van Buren County,32172,2009
"19 , 179",IA,Wapello County,34515,2009
"19 , 181",IA,Warren County,53548,2009
"19 , 183",IA,Washington County,41765,2009
"19 , 185",IA,Wayne County,30294,2009
"19 , 187",IA,Webster County,37140,2009
"19 , 189",IA,Winnebago County,40362,2009
"19 , 191",IA,Winneshiek County,40344,2009
"19 , 193",IA,Woodbury County,38133,2009
"19 , 195",IA,Worth County,37120,2009
"19 , 197",IA,Wright County,38716,2009
"19 , 1",IA,Adair County,38529,2010
"19 , 3",IA,Adams County,32146,2010
"19 , 5",IA,Allamakee County,35212,2010
"19 , 7",IA,Appanoose County,30273,2010
"19 , 9",IA,Audubon County,35650,2010
"19 , 11",IA,Benton County,46956,2010
"19 , 13",IA,Black Hawk County,39459,2010
"19 , 15",IA,Boone County,43704,2010
"19 , 17",IA,Bremer County,44830,2010
"19 , 19",IA,Buchanan County,40130,2010
"19 , 21",IA,Buena Vista County,36530,2010
"19 , 23",IA,Butler County,38735,2010
"19 , 25",IA,Calhoun County,35369,2010
"19 , 27",IA,Carroll County,40594,2010
"19 , 29",IA,Cass County,34799,2010
"19 , 31",IA,Cedar County,45727,2010
"19 , 33",IA,Cerro Gordo County,37902,2010
"19 , 35",IA,Cherokee County,37853,2010
"19 , 37",IA,Chickasaw County,37562,2010
"19 , 39",IA,Clarke County,37500,2010
"19 , 41",IA,Clay County,39117,2010
"19 , 43",IA,Clayton County,36353,2010
"19 , 45",IA,Clinton County,38686,2010
"19 , 47",IA,Crawford County,36540,2010
"19 , 49",IA,Dallas County,56086,2010
"19 , 51",IA,Davis County,34042,2010
"19 , 53",IA,Decatur County,28208,2010
"19 , 55",IA,Delaware County,40118,2010
"19 , 57",IA,Des Moines County,37871,2010
"19 , 59",IA,Dickinson County,41645,2010
"19 , 61",IA,Dubuque County,41742,2010
"19 , 63",IA,Emmet County,35818,2010
"19 , 65",IA,Fayette County,33478,2010
"19 , 67",IA,Floyd County,37171,2010
"19 , 69",IA,Franklin County,37616,2010
"19 , 71",IA,Fremont County,39610,2010
"19 , 73",IA,Greene County,36187,2010
"19 , 75",IA,Grundy County,44540,2010
"19 , 77",IA,Guthrie County,39179,2010
"19 , 79",IA,Hamilton County,40524,2010
"19 , 81",IA,Hancock County,40491,2010
"19 , 83",IA,Hardin County,36970,2010
"19 , 85",IA,Harrison County,40191,2010
"19 , 87",IA,Henry County,40007,2010
"19 , 89",IA,Howard County,37144,2010
"19 , 91",IA,Humboldt County,39676,2010
"19 , 93",IA,Ida County,37479,2010
"19 , 95",IA,Iowa County,44411,2010
"19 , 97",IA,Jackson County,36671,2010
"19 , 99",IA,Jasper County,44833,2010
"19 , 101",IA,Jefferson County,33859,2010
"19 , 103",IA,Johnson County,43989,2010
"19 , 105",IA,Jones County,38408,2010
"19 , 107",IA,Keokuk County,36291,2010
"19 , 109",IA,Kossuth County,37940,2010
"19 , 111",IA,Lee County,36645,2010
"19 , 113",IA,Linn County,47044,2010
"19 , 115",IA,Louisa County,41256,2010
"19 , 117",IA,Lucas County,32687,2010
"19 , 119",IA,Lyon County,39462,2010
"19 , 121",IA,Madison County,46508,2010
"19 , 123",IA,Mahaska County,38740,2010
"19 , 125",IA,Marion County,44594,2010
"19 , 127",IA,Marshall County,39962,2010
"19 , 129",IA,Mills County,44758,2010
"19 , 131",IA,Mitchell County,37024,2010
"19 , 133",IA,Monona County,33628,2010
"19 , 135",IA,Monroe County,35476,2010
"19 , 137",IA,Montgomery County,34346,2010
"19 , 139",IA,Muscatine County,44460,2010
"19 , 141",IA,O'Brien County,38586,2010
"19 , 143",IA,Osceola County,35806,2010
"19 , 145",IA,Page County,36031,2010
"19 , 147",IA,Palo Alto County,33721,2010
"19 , 149",IA,Plymouth County,45487,2010
"19 , 151",IA,Pocahontas County,34374,2010
"19 , 153",IA,Polk County,49342,2010
"19 , 155",IA,Pottawattamie County,40779,2010
"19 , 157",IA,Poweshiek County,40009,2010
"19 , 159",IA,Ringgold County,29806,2010
"19 , 161",IA,Sac County,34970,2010
"19 , 163",IA,Scott County,45751,2010
"19 , 165",IA,Shelby County,39672,2010
"19 , 167",IA,Sioux County,44614,2010
"19 , 169",IA,Story County,42298,2010
"19 , 171",IA,Tama County,39052,2010
"19 , 173",IA,Taylor County,32404,2010
"19 , 175",IA,Union County,32838,2010
"19 , 177",IA,Van Buren County,32172,2010
"19 , 179",IA,Wapello County,34515,2010
"19 , 181",IA,Warren County,53548,2010
"19 , 183",IA,Washington County,41765,2010
"19 , 185",IA,Wayne County,30294,2010
"19 , 187",IA,Webster County,37140,2010
"19 , 189",IA,Winnebago County,40362,2010
"19 , 191",IA,Winneshiek County,40344,2010
"19 , 193",IA,Woodbury County,38133,2010
"19 , 195",IA,Worth County,37120,2010
"19 , 197",IA,Wright County,38716,2010
"19 , 1",IA,Adair County,38529,2011
"19 , 3",IA,Adams County,32146,2011
"19 , 5",IA,Allamakee County,35212,2011
"19 , 7",IA,Appanoose County,30273,2011
"19 , 9",IA,Audubon County,35650,2011
"19 , 11",IA,Benton County,46956,2011
"19 , 13",IA,Black Hawk County,39459,2011
"19 , 15",IA,Boone County,43704,2011
"19 , 17",IA,Bremer County,44830,2011
"19 , 19",IA,Buchanan County,40130,2011
"19 , 21",IA,Buena Vista County,36530,2011
"19 , 23",IA,Butler County,38735,2011
"19 , 25",IA,Calhoun County,35369,2011
"19 , 27",IA,Carroll County,40594,2011
"19 , 29",IA,Cass County,34799,2011
"19 , 31",IA,Cedar County,45727,2011
"19 , 33",IA,Cerro Gordo County,37902,2011
"19 , 35",IA,Cherokee County,37853,2011
"19 , 37",IA,Chickasaw County,37562,2011
"19 , 39",IA,Clarke County,37500,2011
"19 , 41",IA,Clay County,39117,2011
"19 , 43",IA,Clayton County,36353,2011
"19 , 45",IA,Clinton County,38686,2011
"19 , 47",IA,Crawford County,36540,2011
"19 , 49",IA,Dallas County,56086,2011
"19 , 51",IA,Davis County,34042,2011
"19 , 53",IA,Decatur County,28208,2011
"19 , 55",IA,Delaware County,40118,2011
"19 , 57",IA,Des Moines County,37871,2011
"19 , 59",IA,Dickinson County,41645,2011
"19 , 61",IA,Dubuque County,41742,2011
"19 , 63",IA,Emmet County,35818,2011
"19 , 65",IA,Fayette County,33478,2011
"19 , 67",IA,Floyd County,37171,2011
"19 , 69",IA,Franklin County,37616,2011
"19 , 71",IA,Fremont County,39610,2011
"19 , 73",IA,Greene County,36187,2011
"19 , 75",IA,Grundy County,44540,2011
"19 , 77",IA,Guthrie County,39179,2011
"19 , 79",IA,Hamilton County,40524,2011
"19 , 81",IA,Hancock County,40491,2011
"19 , 83",IA,Hardin County,36970,2011
"19 , 85",IA,Harrison County,40191,2011
"19 , 87",IA,Henry County,40007,2011
"19 , 89",IA,Howard County,37144,2011
"19 , 91",IA,Humboldt County,39676,2011
"19 , 93",IA,Ida County,37479,2011
"19 , 95",IA,Iowa County,44411,2011
"19 , 97",IA,Jackson County,36671,2011
"19 , 99",IA,Jasper County,44833,2011
"19 , 101",IA,Jefferson County,33859,2011
"19 , 103",IA,Johnson County,43989,2011
"19 , 105",IA,Jones County,38408,2011
"19 , 107",IA,Keokuk County,36291,2011
"19 , 109",IA,Kossuth County,37940,2011
"19 , 111",IA,Lee County,36645,2011
"19 , 113",IA,Linn County,47044,2011
"19 , 115",IA,Louisa County,41256,2011
"19 , 117",IA,Lucas County,32687,2011
"19 , 119",IA,Lyon County,39462,2011
"19 , 121",IA,Madison County,46508,2011
"19 , 123",IA,Mahaska County,38740,2011
"19 , 125",IA,Marion County,44594,2011
"19 , 127",IA,Marshall County,39962,2011
"19 , 129",IA,Mills County,44758,2011
"19 , 131",IA,Mitchell County,37024,2011
"19 , 133",IA,Monona County,33628,2011
"19 , 135",IA,Monroe County,35476,2011
"19 , 137",IA,Montgomery County,34346,2011
"19 , 139",IA,Muscatine County,44460,2011
"19 , 141",IA,O'Brien County,38586,2011
"19 , 143",IA,Osceola County,35806,2011
"19 , 145",IA,Page County,36031,2011
"19 , 147",IA,Palo Alto County,33721,2011
"19 , 149",IA,Plymouth County,45487,2011
"19 , 151",IA,Pocahontas County,34374,2011
"19 , 153",IA,Polk County,49342,2011
"19 , 155",IA,Pottawattamie County,40779,2011
"19 , 157",IA,Poweshiek County,40009,2011
"19 , 159",IA,Ringgold County,29806,2011
"19 , 161",IA,Sac County,34970,2011
"19 , 163",IA,Scott County,45751,2011
"19 , 165",IA,Shelby County,39672,2011
"19 , 167",IA,Sioux County,44614,2011
"19 , 169",IA,Story County,42298,2011
"19 , 171",IA,Tama County,39052,2011
"19 , 173",IA,Taylor County,32404,2011
"19 , 175",IA,Union County,32838,2011
"19 , 177",IA,Van Buren County,32172,2011
"19 , 179",IA,Wapello County,34515,2011
"19 , 181",IA,Warren County,53548,2011
"19 , 183",IA,Washington County,41765,2011
"19 , 185",IA,Wayne County,30294,2011
"19 , 187",IA,Webster County,37140,2011
"19 , 189",IA,Winnebago County,40362,2011
"19 , 191",IA,Winneshiek County,40344,2011
"19 , 193",IA,Woodbury County,38133,2011
"19 , 195",IA,Worth County,37120,2011
"19 , 197",IA,Wright County,38716,2011
"19 , 1",IA,Adair County,38529,2012
"19 , 3",IA,Adams County,32146,2012
"19 , 5",IA,Allamakee County,35212,2012
"19 , 7",IA,Appanoose County,30273,2012
"19 , 9",IA,Audubon County,35650,2012
"19 , 11",IA,Benton County,46956,2012
"19 , 13",IA,Black Hawk County,39459,2012
"19 , 15",IA,Boone County,43704,2012
"19 , 17",IA,Bremer County,44830,2012
"19 , 19",IA,Buchanan County,40130,2012
"19 , 21",IA,Buena Vista County,36530,2012
"19 , 23",IA,Butler County,38735,2012
"19 , 25",IA,Calhoun County,35369,2012
"19 , 27",IA,Carroll County,40594,2012
"19 , 29",IA,Cass County,34799,2012
"19 , 31",IA,Cedar County,45727,2012
"19 , 33",IA,Cerro Gordo County,37902,2012
"19 , 35",IA,Cherokee County,37853,2012
"19 , 37",IA,Chickasaw County,37562,2012
"19 , 39",IA,Clarke County,37500,2012
"19 , 41",IA,Clay County,39117,2012
"19 , 43",IA,Clayton County,36353,2012
"19 , 45",IA,Clinton County,38686,2012
"19 , 47",IA,Crawford County,36540,2012
"19 , 49",IA,Dallas County,56086,2012
"19 , 51",IA,Davis County,34042,2012
"19 , 53",IA,Decatur County,28208,2012
"19 , 55",IA,Delaware County,40118,2012
"19 , 57",IA,Des Moines County,37871,2012
"19 , 59",IA,Dickinson County,41645,2012
"19 , 61",IA,Dubuque County,41742,2012
"19 , 63",IA,Emmet County,35818,2012
"19 , 65",IA,Fayette County,33478,2012
"19 , 67",IA,Floyd County,37171,2012
"19 , 69",IA,Franklin County,37616,2012
"19 , 71",IA,Fremont County,39610,2012
"19 , 73",IA,Greene County,36187,2012
"19 , 75",IA,Grundy County,44540,2012
"19 , 77",IA,Guthrie County,39179,2012
"19 , 79",IA,Hamilton County,40524,2012
"19 , 81",IA,Hancock County,40491,2012
"19 , 83",IA,Hardin County,36970,2012
"19 , 85",IA,Harrison County,40191,2012
"19 , 87",IA,Henry County,40007,2012
"19 , 89",IA,Howard County,37144,2012
"19 , 91",IA,Humboldt County,39676,2012
"19 , 93",IA,Ida County,37479,2012
"19 , 95",IA,Iowa County,44411,2012
"19 , 97",IA,Jackson County,36671,2012
"19 , 99",IA,Jasper County,44833,2012
"19 , 101",IA,Jefferson County,33859,2012
"19 , 103",IA,Johnson County,43989,2012
"19 , 105",IA,Jones County,38408,2012
"19 , 107",IA,Keokuk County,36291,2012
"19 , 109",IA,Kossuth County,37940,2012
"19 , 111",IA,Lee County,36645,2012
"19 , 113",IA,Linn County,47044,2012
"19 , 115",IA,Louisa County,41256,2012
"19 , 117",IA,Lucas County,32687,2012
"19 , 119",IA,Lyon County,39462,2012
"19 , 121",IA,Madison County,46508,2012
"19 , 123",IA,Mahaska County,38740,2012
"19 , 125",IA,Marion County,44594,2012
"19 , 127",IA,Marshall County,39962,2012
"19 , 129",IA,Mills County,44758,2012
"19 , 131",IA,Mitchell County,37024,2012
"19 , 133",IA,Monona County,33628,2012
"19 , 135",IA,Monroe County,35476,2012
"19 , 137",IA,Montgomery County,34346,2012
"19 , 139",IA,Muscatine County,44460,2012
"19 , 141",IA,O'Brien County,38586,2012
"19 , 143",IA,Osceola County,35806,2012
"19 , 145",IA,Page County,36031,2012
"19 , 147",IA,Palo Alto County,33721,2012
"19 , 149",IA,Plymouth County,45487,2012
"19 , 151",IA,Pocahontas County,34374,2012
"19 , 153",IA,Polk County,49342,2012
"19 , 155",IA,Pottawattamie County,40779,2012
"19 , 157",IA,Poweshiek County,40009,2012
"19 , 159",IA,Ringgold County,29806,2012
"19 , 161",IA,Sac County,34970,2012
"19 , 163",IA,Scott County,45751,2012
"19 , 165",IA,Shelby County,39672,2012
"19 , 167",IA,Sioux County,44614,2012
"19 , 169",IA,Story County,42298,2012
"19 , 171",IA,Tama County,39052,2012
"19 , 173",IA,Taylor County,32404,2012
"19 , 175",IA,Union County,32838,2012
"19 , 177",IA,Van Buren County,32172,2012
"19 , 179",IA,Wapello County,34515,2012
"19 , 181",IA,Warren County,53548,2012
"19 , 183",IA,Washington County,41765,2012
"19 , 185",IA,Wayne County,30294,2012
"19 , 187",IA,Webster County,37140,2012
"19 , 189",IA,Winnebago County,40362,2012
"19 , 191",IA,Winneshiek County,40344,2012
"19 , 193",IA,Woodbury County,38133,2012
"19 , 195",IA,Worth County,37120,2012
"19 , 197",IA,Wright County,38716,2012
"19 , 1",IA,Adair County,38529,2013
"19 , 3",IA,Adams County,32146,2013
"19 , 5",IA,Allamakee County,35212,2013
"19 , 7",IA,Appanoose County,30273,2013
"19 , 9",IA,Audubon County,35650,2013
"19 , 11",IA,Benton County,46956,2013
"19 , 13",IA,Black Hawk County,39459,2013
"19 , 15",IA,Boone County,43704,2013
"19 , 17",IA,Bremer County,44830,2013
"19 , 19",IA,Buchanan County,40130,2013
"19 , 21",IA,Buena Vista County,36530,2013
"19 , 23",IA,Butler County,38735,2013
"19 , 25",IA,Calhoun County,35369,2013
"19 , 27",IA,Carroll County,40594,2013
"19 , 29",IA,Cass County,34799,2013
"19 , 31",IA,Cedar County,45727,2013
"19 , 33",IA,Cerro Gordo County,37902,2013
"19 , 35",IA,Cherokee County,37853,2013
"19 , 37",IA,Chickasaw County,37562,2013
"19 , 39",IA,Clarke County,37500,2013
"19 , 41",IA,Clay County,39117,2013
"19 , 43",IA,Clayton County,36353,2013
"19 , 45",IA,Clinton County,38686,2013
"19 , 47",IA,Crawford County,36540,2013
"19 , 49",IA,Dallas County,56086,2013
"19 , 51",IA,Davis County,34042,2013
"19 , 53",IA,Decatur County,28208,2013
"19 , 55",IA,Delaware County,40118,2013
"19 , 57",IA,Des Moines County,37871,2013
"19 , 59",IA,Dickinson County,41645,2013
"19 , 61",IA,Dubuque County,41742,2013
"19 , 63",IA,Emmet County,35818,2013
"19 , 65",IA,Fayette County,33478,2013
"19 , 67",IA,Floyd County,37171,2013
"19 , 69",IA,Franklin County,37616,2013
"19 , 71",IA,Fremont County,39610,2013
"19 , 73",IA,Greene County,36187,2013
"19 , 75",IA,Grundy County,44540,2013
"19 , 77",IA,Guthrie County,39179,2013
"19 , 79",IA,Hamilton County,40524,2013
"19 , 81",IA,Hancock County,40491,2013
"19 , 83",IA,Hardin County,36970,2013
"19 , 85",IA,Harrison County,40191,2013
"19 , 87",IA,Henry County,40007,2013
"19 , 89",IA,Howard County,37144,2013
"19 , 91",IA,Humboldt County,39676,2013
"19 , 93",IA,Ida County,37479,2013
"19 , 95",IA,Iowa County,44411,2013
"19 , 97",IA,Jackson County,36671,2013
"19 , 99",IA,Jasper County,44833,2013
"19 , 101",IA,Jefferson County,33859,2013
"19 , 103",IA,Johnson County,43989,2013
"19 , 105",IA,Jones County,38408,2013
"19 , 107",IA,Keokuk County,36291,2013
"19 , 109",IA,Kossuth County,37940,2013
"19 , 111",IA,Lee County,36645,2013
"19 , 113",IA,Linn County,47044,2013
"19 , 115",IA,Louisa County,41256,2013
"19 , 117",IA,Lucas County,32687,2013
"19 , 119",IA,Lyon County,39462,2013
"19 , 121",IA,Madison County,46508,2013
"19 , 123",IA,Mahaska County,38740,2013
"19 , 125",IA,Marion County,44594,2013
"19 , 127",IA,Marshall County,39962,2013
"19 , 129",IA,Mills County,44758,2013
"19 , 131",IA,Mitchell County,37024,2013
"19 , 133",IA,Monona County,33628,2013
"19 , 135",IA,Monroe County,35476,2013
"19 , 137",IA,Montgomery County,34346,2013
"19 , 139",IA,Muscatine County,44460,2013
"19 , 141",IA,O'Brien County,38586,2013
"19 , 143",IA,Osceola County,35806,2013
"19 , 145",IA,Page County,36031,2013
"19 , 147",IA,Palo Alto County,33721,2013
"19 , 149",IA,Plymouth County,45487,2013
"19 , 151",IA,Pocahontas County,34374,2013
"19 , 153",IA,Polk County,49342,2013
"19 , 155",IA,Pottawattamie County,40779,2013
"19 , 157",IA,Poweshiek County,40009,2013
"19 , 159",IA,Ringgold County,29806,2013
"19 , 161",IA,Sac County,34970,2013
"19 , 163",IA,Scott County,45751,2013
"19 , 165",IA,Shelby County,39672,2013
"19 , 167",IA,Sioux County,44614,2013
"19 , 169",IA,Story County,42298,2013
"19 , 171",IA,Tama County,39052,2013
"19 , 173",IA,Taylor County,32404,2013
"19 , 175",IA,Union County,32838,2013
"19 , 177",IA,Van Buren County,32172,2013
"19 , 179",IA,Wapello County,34515,2013
"19 , 181",IA,Warren County,53548,2013
"19 , 183",IA,Washington County,41765,2013
"19 , 185",IA,Wayne County,30294,2013
"19 , 187",IA,Webster County,37140,2013
"19 , 189",IA,Winnebago County,40362,2013
"19 , 191",IA,Winneshiek County,40344,2013
"19 , 193",IA,Woodbury County,38133,2013
"19 , 195",IA,Worth County,37120,2013
"19 , 197",IA,Wright County,38716,2013
"19 , 1",IA,Adair County,38529,2014
"19 , 3",IA,Adams County,32146,2014
"19 , 5",IA,Allamakee County,35212,2014
"19 , 7",IA,Appanoose County,30273,2014
"19 , 9",IA,Audubon County,35650,2014
"19 , 11",IA,Benton County,46956,2014
"19 , 13",IA,Black Hawk County,39459,2014
"19 , 15",IA,Boone County,43704,2014
"19 , 17",IA,Bremer County,44830,2014
"19 , 19",IA,Buchanan County,40130,2014
"19 , 21",IA,Buena Vista County,36530,2014
"19 , 23",IA,Butler County,38735,2014
"19 , 25",IA,Calhoun County,35369,2014
"19 , 27",IA,Carroll County,40594,2014
"19 , 29",IA,Cass County,34799,2014
"19 , 31",IA,Cedar County,45727,2014
"19 , 33",IA,Cerro Gordo County,37902,2014
"19 , 35",IA,Cherokee County,37853,2014
"19 , 37",IA,Chickasaw County,37562,2014
"19 , 39",IA,Clarke County,37500,2014
"19 , 41",IA,Clay County,39117,2014
"19 , 43",IA,Clayton County,36353,2014
"19 , 45",IA,Clinton County,38686,2014
"19 , 47",IA,Crawford County,36540,2014
"19 , 49",IA,Dallas County,56086,2014
"19 , 51",IA,Davis County,34042,2014
"19 , 53",IA,Decatur County,28208,2014
"19 , 55",IA,Delaware County,40118,2014
"19 , 57",IA,Des Moines County,37871,2014
"19 , 59",IA,Dickinson County,41645,2014
"19 , 61",IA,Dubuque County,41742,2014
"19 , 63",IA,Emmet County,35818,2014
"19 , 65",IA,Fayette County,33478,2014
"19 , 67",IA,Floyd County,37171,2014
"19 , 69",IA,Franklin County,37616,2014
"19 , 71",IA,Fremont County,39610,2014
"19 , 73",IA,Greene County,36187,2014
"19 , 75",IA,Grundy County,44540,2014
"19 , 77",IA,Guthrie County,39179,2014
"19 , 79",IA,Hamilton County,40524,2014
"19 , 81",IA,Hancock County,40491,2014
"19 , 83",IA,Hardin County,36970,2014
"19 , 85",IA,Harrison County,40191,2014
"19 , 87",IA,Henry County,40007,2014
"19 , 89",IA,Howard County,37144,2014
"19 , 91",IA,Humboldt County,39676,2014
"19 , 93",IA,Ida County,37479,2014
"19 , 95",IA,Iowa County,44411,2014
"19 , 97",IA,Jackson County,36671,2014
"19 , 99",IA,Jasper County,44833,2014
"19 , 101",IA,Jefferson County,33859,2014
"19 , 103",IA,Johnson County,43989,2014
"19 , 105",IA,Jones County,38408,2014
"19 , 107",IA,Keokuk County,36291,2014
"19 , 109",IA,Kossuth County,37940,2014
"19 , 111",IA,Lee County,36645,2014
"19 , 113",IA,Linn County,47044,2014
"19 , 115",IA,Louisa County,41256,2014
"19 , 117",IA,Lucas County,32687,2014
"19 , 119",IA,Lyon County,39462,2014
"19 , 121",IA,Madison County,46508,2014
"19 , 123",IA,Mahaska County,38740,2014
"19 , 125",IA,Marion County,44594,2014
"19 , 127",IA,Marshall County,39962,2014
"19 , 129",IA,Mills County,44758,2014
"19 , 131",IA,Mitchell County,37024,2014
"19 , 133",IA,Monona County,33628,2014
"19 , 135",IA,Monroe County,35476,2014
"19 , 137",IA,Montgomery County,34346,2014
"19 , 139",IA,Muscatine County,44460,2014
"19 , 141",IA,O'Brien County,38586,2014
"19 , 143",IA,Osceola County,35806,2014
"19 , 145",IA,Page County,36031,2014
"19 , 147",IA,Palo Alto County,33721,2014
"19 , 149",IA,Plymouth County,45487,2014
"19 , 151",IA,Pocahontas County,34374,2014
"19 , 153",IA,Polk County,49342,2014
"19 , 155",IA,Pottawattamie County,40779,2014
"19 , 157",IA,Poweshiek County,40009,2014
"19 , 159",IA,Ringgold County,29806,2014
"19 , 161",IA,Sac County,34970,2014
"19 , 163",IA,Scott County,45751,2014
"19 , 165",IA,Shelby County,39672,2014
"19 , 167",IA,Sioux County,44614,2014
"19 , 169",IA,Story County,42298,2014
"19 , 171",IA,Tama County,39052,2014
"19 , 173",IA,Taylor County,32404,2014
"19 , 175",IA,Union County,32838,2014
"19 , 177",IA,Van Buren County,32172,2014
"19 , 179",IA,Wapello County,34515,2014
"19 , 181",IA,Warren County,53548,2014
"19 , 183",IA,Washington County,41765,2014
"19 , 185",IA,Wayne County,30294,2014
"19 , 187",IA,Webster County,37140,2014
"19 , 189",IA,Winnebago County,40362,2014
"19 , 191",IA,Winneshiek County,40344,2014
"19 , 193",IA,Woodbury County,38133,2014
"19 , 195",IA,Worth County,37120,2014
"19 , 197",IA,Wright County,38716,2014
"19 , 1",IA,Adair County,38529,2015
"19 , 3",IA,Adams County,32146,2015
"19 , 5",IA,Allamakee County,35212,2015
"19 , 7",IA,Appanoose County,30273,2015
"19 , 9",IA,Audubon County,35650,2015
"19 , 11",IA,Benton County,46956,2015
"19 , 13",IA,Black Hawk County,39459,2015
"19 , 15",IA,Boone County,43704,2015
"19 , 17",IA,Bremer County,44830,2015
"19 , 19",IA,Buchanan County,40130,2015
"19 , 21",IA,Buena Vista County,36530,2015
"19 , 23",IA,Butler County,38735,2015
"19 , 25",IA,Calhoun County,35369,2015
"19 , 27",IA,Carroll County,40594,2015
"19 , 29",IA,Cass County,34799,2015
"19 , 31",IA,Cedar County,45727,2015
"19 , 33",IA,Cerro Gordo County,37902,2015
"19 , 35",IA,Cherokee County,37853,2015
"19 , 37",IA,Chickasaw County,37562,2015
"19 , 39",IA,Clarke County,37500,2015
"19 , 41",IA,Clay County,39117,2015
"19 , 43",IA,Clayton County,36353,2015
"19 , 45",IA,Clinton County,38686,2015
"19 , 47",IA,Crawford County,36540,2015
"19 , 49",IA,Dallas County,56086,2015
"19 , 51",IA,Davis County,34042,2015
"19 , 53",IA,Decatur County,28208,2015
"19 , 55",IA,Delaware County,40118,2015
"19 , 57",IA,Des Moines County,37871,2015
"19 , 59",IA,Dickinson County,41645,2015
"19 , 61",IA,Dubuque County,41742,2015
"19 , 63",IA,Emmet County,35818,2015
"19 , 65",IA,Fayette County,33478,2015
"19 , 67",IA,Floyd County,37171,2015
"19 , 69",IA,Franklin County,37616,2015
"19 , 71",IA,Fremont County,39610,2015
"19 , 73",IA,Greene County,36187,2015
"19 , 75",IA,Grundy County,44540,2015
"19 , 77",IA,Guthrie County,39179,2015
"19 , 79",IA,Hamilton County,40524,2015
"19 , 81",IA,Hancock County,40491,2015
"19 , 83",IA,Hardin County,36970,2015
"19 , 85",IA,Harrison County,40191,2015
"19 , 87",IA,Henry County,40007,2015
"19 , 89",IA,Howard County,37144,2015
"19 , 91",IA,Humboldt County,39676,2015
"19 , 93",IA,Ida County,37479,2015
"19 , 95",IA,Iowa County,44411,2015
"19 , 97",IA,Jackson County,36671,2015
"19 , 99",IA,Jasper County,44833,2015
"19 , 101",IA,Jefferson County,33859,2015
"19 , 103",IA,Johnson County,43989,2015
"19 , 105",IA,Jones County,38408,2015
"19 , 107",IA,Keokuk County,36291,2015
"19 , 109",IA,Kossuth County,37940,2015
"19 , 111",IA,Lee County,36645,2015
"19 , 113",IA,Linn County,47044,2015
"19 , 115",IA,Louisa County,41256,2015
"19 , 117",IA,Lucas County,32687,2015
"19 , 119",IA,Lyon County,39462,2015
"19 , 121",IA,Madison County,46508,2015
"19 , 123",IA,Mahaska County,38740,2015
"19 , 125",IA,Marion County,44594,2015
"19 , 127",IA,Marshall County,39962,2015
"19 , 129",IA,Mills County,44758,2015
"19 , 131",IA,Mitchell County,37024,2015
"19 , 133",IA,Monona County,33628,2015
"19 , 135",IA,Monroe County,35476,2015
"19 , 137",IA,Montgomery County,34346,2015
