Table with column headers in row 3,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
"Table 1: 2007 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 12.2008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
00,0,US,United States,38052247,37829283,38275211,13,12.9,13,13097100,12981173,13213027,18,17.9,18.2,8499844,8419720,8579968,16.4,16.2,16.5,50740,50665,50815,4229120,4178842,4279398,20.8,20.5,21
01,0,AL,Alabama,750197,734699,765695,16.6,16.3,17,261151,252546,269756,23.6,22.8,24.4,174665,166811,182519,21.9,20.9,22.9,40596,40178,41014,81858,78293,85424,27.1,25.9,28.2
01,1,AL,Autauga County,5155,4189,6120,10.4,8.4,12.3,1815,1400,2230,13.8,10.6,16.9,1219,925,1513,12.6,9.6,15.7,50375,47219,53532, , , , , , 
01,3,AL,Baldwin County,17500,14635,20364,10.3,8.6,12,6074,4835,7312,15.3,12.1,18.4,4327,3386,5268,15,11.7,18.2,49163,46500,51826, , , , , , 
01,5,AL,Barbour County,6442,5353,7530,26.1,21.7,30.5,2130,1672,2589,34.1,26.7,41.4,1446,1096,1796,31.5,23.9,39.2,30370,27689,33050, , , , , , 
01,7,AL,Bibb County,3664,2820,4508,18.2,14,22.3,1219,916,1522,24.2,18.2,30.2,842,625,1059,22.5,16.7,28.3,38907,35400,42414, , , , , , 
01,9,AL,Blount County,7329,5917,8741,13.1,10.6,15.6,2490,1937,3044,18.5,14.4,22.6,1720,1313,2127,17.4,13.3,21.5,43266,40089,46442, , , , , , 
01,11,AL,Bullock County,3155,2453,3858,34,26.5,41.6,982,739,1224,38.7,29.1,48.2,654,485,823,37.4,27.7,47,24969,22440,27499, , , , , , 
01,13,AL,Butler County,4598,3742,5454,23.2,18.9,27.5,1653,1302,2005,34.2,27,41.5,1145,878,1412,33.1,25.3,40.8,30460,27821,33098, , , , , , 
01,15,AL,Calhoun County,18838,16364,21311,17.1,14.8,19.3,6366,5259,7473,24.7,20.4,29,4387,3553,5221,24,19.4,28.5,37478,35705,39252, , , , , , 
01,17,AL,Chambers County,5328,4281,6374,15.6,12.5,18.7,1983,1505,2461,24.6,18.7,30.5,1384,1035,1733,23.3,17.4,29.2,33904,31174,36634, , , , , , 
01,19,AL,Cherokee County,4565,3598,5533,18.9,14.9,22.9,1512,1156,1868,29.1,22.3,36,1019,765,1273,26.6,20,33.3,37376,33948,40805, , , , , , 
01,21,AL,Chilton County,6978,5562,8394,16.7,13.3,20.1,2478,1922,3035,24.3,18.8,29.7,1636,1247,2025,22.1,16.8,27.4,39663,35769,43558, , , , , , 
01,23,AL,Choctaw County,3047,2348,3745,21.8,16.8,26.7,935,703,1167,29.6,22.3,37,655,485,825,27.9,20.7,35.2,31508,28401,34615, , , , , , 
01,25,AL,Clarke County,5688,4479,6896,21.8,17.2,26.4,2075,1583,2566,30.9,23.5,38.2,1508,1136,1880,30,22.6,37.4,32627,29429,35825, , , , , , 
01,27,AL,Clay County,2092,1624,2560,15.5,12,18.9,656,496,815,22.8,17.3,28.4,447,331,563,20.5,15.2,25.8,36009,32929,39089, , , , , , 
01,29,AL,Cleburne County,2248,1763,2732,15.4,12.1,18.8,760,575,944,22.7,17.2,28.2,531,397,665,21.6,16.2,27.1,38918,36114,41722, , , , , , 
